date,OT,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2016-04-11 00:00:00,257,366,77,372,5,21,0.6,108
2016-04-12 00:00:00,400,366,172,613,3,19,0.38,105
2016-04-13 00:00:00,167,349,88,229,4,27,0.45,101
2016-04-14 00:00:00,78,185,29,98,6,21,0.4,110
2016-04-15 00:00:00,83,243,29,104,6,33,0.47,108
2016-04-16 00:00:00,159,363,64,260,4,31,0.56,111
2016-04-17 00:00:00,158,362,75,259,10,38,0.59,101
2016-04-18 00:00:00,165,362,80,271,15,66,0.94,73
2016-04-19 00:00:00,172,362,80,266,9,37,0.61,102
2016-04-20 00:00:00,231,363,104,322,14,35,0.56,105
2016-04-21 00:00:00,137,328,84,222,4,35,0.38,106
2016-04-22 00:00:00,121,311,65,188,15,32,0.55,111
2016-04-23 00:00:00,114,320,55,177,17,45,0.79,94
2016-04-24 00:00:00,89,282,48,108,10,27,0.59,116
2016-04-25 00:00:00,104,320,56,156,12,38,0.58,106
2016-04-26 00:00:00,144,361,95,235,15,30,0.55,109
2016-04-27 00:00:00,102,336,67,138,11,30,0.6,114
2016-04-28 00:00:00,89,293,53,95,9,22,0.49,127
2016-04-29 00:00:00,80,207,47,92,12,23,0.43,117
2016-04-30 00:00:00,156,361,80,227,10,29,0.51,108
2016-05-01 00:00:00,357,365,629,1745,5,11,0.49,121
2016-05-02 00:00:00,442,362,313,684,5,16,0.49,110
2016-05-03 00:00:00,478,363,301,687,12,32,0.65,88
2016-05-04 00:00:00,430,366,212,538,13,31,0.68,89
2016-05-05 00:00:00,201,357,106,277,4,16,0.22,116
2016-05-06 00:00:00,111,281,60,159,4,23,0.34,112
2016-05-07 00:00:00,84,264,41,94,5,28,0.38,122
2016-05-08 00:00:00,168,366,83,253,7,25,0.35,125
2016-05-09 00:00:00,105,357,61,152,10,28,0.41,116
2016-05-10 00:00:00,82,271,33,85,6,25,0.38,130
2016-05-11 00:00:00,241,364,281,1007,3,17,0.28,131
2016-05-12 00:00:00,441,364,321,934,3,11,0.48,131
2016-05-13 00:00:00,133,359,66,214,7,27,1.34,112
2016-05-14 00:00:00,101,331,52,149,7,17,0.55,121
2016-05-15 00:00:00,98,359,56,143,6,16,0.18,117
2016-05-16 00:00:00,104,363,59,148,9,30,0.36,107
2016-05-17 00:00:00,83,266,29,63,7,24,1.18,137
2016-05-18 00:00:00,84,236,39,104,7,29,0.44,137
2016-05-19 00:00:00,225,364,100,371,6,22,0.26,138
2016-05-20 00:00:00,98,312,48,121,4,19,0.21,136
2016-05-21 00:00:00,153,357,71,242,6,24,0.3,126
2016-05-22 00:00:00,113,351,53,170,5,20,0.28,133
2016-05-23 00:00:00,168,361,104,273,10,39,0.58,100
2016-05-24 00:00:00,251,364,122,332,5,22,0.3,129
2016-05-25 00:00:00,425,365,221,550,5,32,0.45,113
2016-05-26 00:00:00,411,363,231,549,8,32,0.52,98
2016-05-27 00:00:00,391,366,230,489,7,35,0.52,103
2016-05-28 00:00:00,150,364,99,204,8,37,0.6,119
2016-05-29 00:00:00,106,346,43,99,6,25,0.33,162
2016-05-30 00:00:00,99,303,35,83,6,25,0.34,156
2016-05-31 00:00:00,106,321,31,58,4,22,0.33,168
2016-06-01 00:00:00,122,363,58,148,4,21,0.32,166
2016-06-02 00:00:00,134,364,67,166,4,29,0.34,168
2016-06-03 00:00:00,122,361,69,112,10,29,0.57,167
2016-06-04 00:00:00,125,359,59,127,6,29,0.39,170
2016-06-05 00:00:00,159,364,71,198,9,31,0.45,177
2016-06-06 00:00:00,205,366,81,211,6,16,0.3,194
2016-06-07 00:00:00,310,364,159,426,4,24,0.33,169
2016-06-08 00:00:00,166,365,100,233,6,31,0.42,158
2016-06-09 00:00:00,119,339,54,113,6,29,0.36,164
2016-06-10 00:00:00,119,363,56,116,6,36,0.43,164
2016-06-11 00:00:00,135,363,68,174,12,36,0.54,152
2016-06-12 00:00:00,130,364,57,157,6,28,0.35,162
2016-06-13 00:00:00,242,365,117,341,9,37,0.48,116
2016-06-14 00:00:00,160,365,104,255,4,31,0.31,127
2016-06-15 00:00:00,165,362,111,257,9,33,0.37,117
2016-06-16 00:00:00,160,364,110,263,4,30,0.31,112
2016-06-17 00:00:00,127,358,75,192,4,26,0.25,127
2016-06-18 00:00:00,105,339,45,102,4,27,0.24,148
2016-06-19 00:00:00,115,349,63,156,5,31,0.3,132
2016-06-20 00:00:00,130,363,67,179,5,30,0.37,138
2016-06-21 00:00:00,119,361,62,158,5,28,0.19,146
2016-06-22 00:00:00,94,339,53,108,5,24,0.24,142
2016-06-23 00:00:00,85,351,51,58,4,25,0.25,131
2016-06-24 00:00:00,87,359,61,88,5,36,0.45,107
2016-06-25 00:00:00,87,343,53,75,3,27,0.28,140
2016-06-26 00:00:00,124,359,77,169,6,38,0.43,128
2016-06-27 00:00:00,104,341,67,113,4,30,0.31,148
2016-06-28 00:00:00,111,358,74,156,3,32,0.28,143
2016-06-29 00:00:00,79,306,54,85,4,26,0.32,111
2016-06-30 00:00:00,119,354,82,159,8,42,0.52,94
2016-07-01 00:00:00,157,366,90,197,5,34,0.43,107
2016-07-02 00:00:00,116,361,85,155,9,37,0.52,88
2016-07-03 00:00:00,113,356,78,145,4,30,0.41,104
2016-07-04 00:00:00,139,361,96,164,7,30,0.41,94
2016-07-05 00:00:00,133,358,99,114,4,22,0.31,77
2016-07-06 00:00:00,110,347,81,60,5,16,0.34,76
2016-07-07 00:00:00,85,315,60,93,5,16,0.41,67
2016-07-08 00:00:00,87,335,53,102,4,18,0.35,96
2016-07-09 00:00:00,75,308,46,51,6,14,0.33,113
2016-07-10 00:00:00,183,364,136,107,8,36,0.67,72
2016-07-11 00:00:00,147,363,94,30,5,13,0.35,117
2016-07-12 00:00:00,119,363,72,160,5,26,0.4,102
2016-07-13 00:00:00,144,365,91,205,7,25,0.43,91
2016-07-14 00:00:00,109,359,79,131,6,18,0.32,93
2016-07-15 00:00:00,127,365,92,162,5,16,0.23,91
2016-07-16 00:00:00,115,364,85,97,5,23,0.33,87
2016-07-17 00:00:00,134,357,77,199,5,24,0.34,95
2016-07-18 00:00:00,101,331,53,133,5,15,0.22,114
2016-07-19 00:00:00,70,305,47,82,4,20,0.27,85
2016-07-20 00:00:00,84,352,53,112,4,21,0.3,101
2016-07-21 00:00:00,79,338,48,105,4,24,0.34,91
2016-07-22 00:00:00,82,334,50,98,3,24,0.3,99
2016-07-23 00:00:00,67,254,39,74,4,19,0.26,97
2016-07-24 00:00:00,92,338,49,124,4,23,0.31,94
2016-07-25 00:00:00,95,348,44,136,5,28,0.44,87
2016-07-26 00:00:00,77,305,38,99,4,18,0.31,107
2016-07-27 00:00:00,105,359,52,159,6,28,0.44,72
2016-07-28 00:00:00,100,343,47,148,6,26,0.4,75
2016-07-29 00:00:00,195,365,47,270,5,11,0.22,123
2016-07-30 00:00:00,73,265,24,73,4,20,0.27,118
2016-07-31 00:00:00,99,355,35,146,7,28,0.3,105
2016-08-01 00:00:00,78,323,44,90,4,25,0.27,96
2016-08-02 00:00:00,83,346,57,103,4,33,0.35,93
2016-08-03 00:00:00,93,350,60,121,5,31,0.34,113
2016-08-04 00:00:00,88,344,55,111,4,32,0.33,106
2016-08-05 00:00:00,84,342,52,109,4,23,0.25,104
2016-08-06 00:00:00,79,331,49,96,4,20,0.23,95
2016-08-07 00:00:00,68,324,47,76,5,29,0.3,70
2016-08-08 00:00:00,101,363,71,134,4,34,0.39,71
2016-08-09 00:00:00,119,363,78,169,4,29,0.34,91
2016-08-10 00:00:00,125,364,74,164,1,32,0.46,98
2016-08-11 00:00:00,104,361,72,132,4,29,0.48,85
2016-08-12 00:00:00,105,364,77,125,5,18,0.35,101
2016-08-13 00:00:00,114,364,83,142,4,24,0.38,91
2016-08-14 00:00:00,113,365,80,97,4,12,0.27,126
2016-08-15 00:00:00,151,366,109,155,4,30,0.56,82
2016-08-16 00:00:00,126,366,95,61,4,16,0.36,103
2016-08-17 00:00:00,128,365,96,57,4,14,0.33,103
2016-08-18 00:00:00,133,366,99,61,4,18,0.38,119
2016-08-19 00:00:00,108,365,77,92,3,19,0.38,75
2016-08-20 00:00:00,78,336,52,90,4,18,0.36,98
2016-08-21 00:00:00,69,272,42,83,3,14,0.32,99
2016-08-22 00:00:00,69,260,41,73,3,16,0.35,105
2016-08-23 00:00:00,78,308,49,82,4,23,0.39,99
2016-08-24 00:00:00,69,221,43,47,3,11,0.38,106
2016-08-25 00:00:00,113,356,62,164,3,31,0.62,63
2016-08-26 00:00:00,81,357,50,110,4,32,0.6,54
2016-08-27 00:00:00,92,364,53,131,4,29,0.57,43
2016-08-28 00:00:00,82,327,50,112,2,20,0.34,68
2016-08-29 00:00:00,73,288,42,93,3,21,0.36,83
2016-08-30 00:00:00,76,270,43,100,3,20,0.38,85
2016-08-31 00:00:00,69,193,38,84,2,19,0.32,94
2016-09-01 00:00:00,73,264,40,94,3,23,0.41,77
2016-09-02 00:00:00,100,336,52,149,3,36,0.56,50
2016-09-03 00:00:00,71,213,43,89,2,22,0.39,69
2016-09-04 00:00:00,82,254,46,112,3,24,0.46,65
2016-09-05 00:00:00,109,329,64,165,7,31,0.7,47
2016-09-06 00:00:00,80,279,44,108,3,23,0.42,68
2016-09-07 00:00:00,68,276,35,84,3,17,0.33,85
2016-09-08 00:00:00,101,340,49,150,3,18,0.33,85
2016-09-09 00:00:00,91,287,49,131,2,15,0.3,84
2016-09-10 00:00:00,84,322,51,114,2,18,0.35,81
2016-09-11 00:00:00,102,350,56,144,3,21,0.32,77
2016-09-12 00:00:00,62,208,39,68,2,9,0.21,94
2016-09-13 00:00:00,68,231,45,79,3,9,0.22,80
2016-09-14 00:00:00,69,231,43,79,2,15,0.25,68
2016-09-15 00:00:00,105,338,55,158,2,20,0.33,61
2016-09-16 00:00:00,90,326,49,127,4,21,0.39,61
2016-09-17 00:00:00,60,230,24,69,3,17,0.25,81
2016-09-18 00:00:00,347,366,58,595,3,23,0.4,58
2016-09-19 00:00:00,119,365,38,185,4,27,0.45,59
2016-09-20 00:00:00,96,359,28,125,5,23,0.38,76
2016-09-21 00:00:00,101,340,29,146,4,28,0.43,61
2016-09-22 00:00:00,79,240,28,107,3,21,0.29,78
2016-09-23 00:00:00,102,320,35,151,3,29,0.38,58
2016-09-24 00:00:00,94,280,27,137,4,27,0.34,66
2016-09-25 00:00:00,96,290,35,140,5,23,0.34,69
2016-09-26 00:00:00,77,236,24,102,3,22,0.31,65
2016-09-27 00:00:00,64,232,28,69,3,17,0.3,72
2016-09-28 00:00:00,69,325,30,87,3,24,0.4,68
2016-09-29 00:00:00,64,285,26,75,3,27,0.48,63
2016-09-30 00:00:00,123,351,51,182,9,35,0.63,56
2016-10-01 00:00:00,141,347,60,228,6,40,0.7,50
2016-10-02 00:00:00,138,343,56,204,6,31,0.56,52
2016-10-03 00:00:00,265,362,55,594,4,19,0.25,79
2016-10-04 00:00:00,111,329,34,171,3,22,0.35,63
2016-10-05 00:00:00,117,362,38,183,5,28,0.46,56
2016-10-06 00:00:00,105,355,50,152,5,24,0.34,65
2016-10-07 00:00:00,183,364,49,276,4,24,0.38,63
2016-10-08 00:00:00,267,366,62,397,5,36,0.56,48
2016-10-09 00:00:00,182,364,74,292,6,40,0.68,46
2016-10-10 00:00:00,169,364,79,268,8,39,0.69,47
2016-10-11 00:00:00,105,349,53,157,5,31,0.55,61
2016-10-12 00:00:00,159,357,74,222,6,43,0.85,53
2016-10-13 00:00:00,146,344,78,221,8,48,0.87,47
2016-10-14 00:00:00,122,346,69,190,7,37,0.56,53
2016-10-15 00:00:00,92,315,46,132,7,30,0.48,75
2016-10-16 00:00:00,153,361,72,221,9,48,0.83,45
2016-10-17 00:00:00,165,363,80,247,10,52,0.84,40
2016-10-18 00:00:00,166,356,85,259,8,45,0.64,42
2016-10-19 00:00:00,153,348,79,248,9,37,0.51,45
2016-10-20 00:00:00,189,362,85,288,8,27,0.37,51
2016-10-21 00:00:00,215,359,92,331,7,32,0.45,49
2016-10-22 00:00:00,171,362,90,277,9,43,0.72,38
2016-10-23 00:00:00,147,362,75,223,9,40,0.62,40
2016-10-24 00:00:00,125,360,66,198,11,33,0.56,52
2016-10-25 00:00:00,96,333,46,139,10,26,0.39,67
2016-10-26 00:00:00,120,349,53,172,8,24,0.45,68
2016-10-27 00:00:00,51,214,26,53,5,22,0.36,71
2016-10-28 00:00:00,91,354,43,131,10,34,0.51,61
2016-10-29 00:00:00,189,362,106,284,13,53,1.6,33
2016-10-30 00:00:00,199,363,104,295,19,52,1.34,35
2016-10-31 00:00:00,256,364,134,375,20,57,1.97,29
2016-11-01 00:00:00,218,365,108,340,16,52,1.45,31
2016-11-02 00:00:00,251,364,141,385,17,56,2.19,22
2016-11-03 00:00:00,229,363,118,343,16,54,1.86,26
2016-11-04 00:00:00,213,347,125,332,20,56,1.6,21
2016-11-05 00:00:00,134,274,59,206,15,35,0.76,45
2016-11-06 00:00:00,131,273,59,207,18,43,0.8,34
2016-11-07 00:00:00,184,357,84,296,20,52,1.23,29
2016-11-08 00:00:00,173,366,93,275,20,51,1.25,31
2016-11-09 00:00:00,171,359,98,267,24,64,1.56,27
2016-11-10 00:00:00,230,354,130,347,36,90,2.43,34
2016-11-11 00:00:00,198,355,122,296,27,69,2.09,29
2016-11-12 00:00:00,209,360,141,306,36,83,2.08,32
2016-11-13 00:00:00,182,327,123,258,32,69,1.74,40
2016-11-14 00:00:00,142,287,86,221,28,58,1.42,38
2016-11-15 00:00:00,223,363,118,328,36,66,1.79,42
2016-11-16 00:00:00,182,348,124,269,28,60,1.52,34
2016-11-17 00:00:00,190,335,132,273,27,68,2.33,29
2016-11-18 00:00:00,158,302,109,246,26,62,1.48,45
2016-11-19 00:00:00,188,344,92,286,23,48,1.18,42
2016-11-20 00:00:00,119,309,80,175,30,53,1.43,35
2016-11-21 00:00:00,169,358,95,238,26,45,1.17,36
2016-11-22 00:00:00,143,365,70,234,10,30,0.6,49
2016-11-23 00:00:00,128,362,63,203,9,28,0.6,51
2016-11-24 00:00:00,120,333,68,187,11,39,0.99,37
2016-11-25 00:00:00,108,271,66,164,15,39,1.13,36
2016-11-26 00:00:00,130,280,81,203,15,47,1.4,27
2016-11-27 00:00:00,127,301,91,186,17,49,1.93,22
2016-11-28 00:00:00,155,341,111,216,18,51,2.5,17
2016-11-29 00:00:00,210,355,157,276,21,58,3.32,15
2016-11-30 00:00:00,190,356,144,268,23,60,2.75,22
2016-12-01 00:00:00,159,325,115,241,21,58,2.63,22
2016-12-02 00:00:00,184,326,138,257,15,56,2.5,23
2016-12-03 00:00:00,242,352,188,330,21,67,3.27,20
2016-12-04 00:00:00,216,339,170,293,23,64,2.6,20
2016-12-05 00:00:00,210,346,162,276,19,60,2.68,23
2016-12-06 00:00:00,294,364,251,391,24,69,4.42,25
2016-12-07 00:00:00,240,361,188,321,23,64,3.0,25
2016-12-08 00:00:00,248,361,192,332,27,67,3.17,18
2016-12-09 00:00:00,195,351,144,261,25,61,2.26,26
2016-12-10 00:00:00,199,356,158,251,28,68,2.7,21
2016-12-11 00:00:00,234,360,188,281,27,71,3.28,17
2016-12-12 00:00:00,176,327,135,205,21,54,1.9,17
2016-12-13 00:00:00,206,357,158,266,30,74,2.75,13
2016-12-14 00:00:00,189,356,146,240,20,58,2.46,21
2016-12-15 00:00:00,246,359,197,302,21,63,3.24,19
2016-12-16 00:00:00,252,363,205,316,23,62,3.7,19
2016-12-17 00:00:00,207,345,165,253,19,56,2.59,20
2016-12-18 00:00:00,195,289,154,236,20,51,2.71,26
2016-12-19 00:00:00,147,200,107,201,21,52,1.83,21
2016-12-20 00:00:00,157,226,119,206,22,51,2.13,21
2016-12-21 00:00:00,191,303,151,242,22,54,2.94,20
2016-12-22 00:00:00,189,346,147,237,22,60,2.96,12
2016-12-23 00:00:00,135,311,102,175,23,50,1.56,20
2016-12-24 00:00:00,149,335,111,183,21,46,1.82,26
2016-12-25 00:00:00,181,349,140,235,20,55,2.54,18
2016-12-26 00:00:00,165,357,126,198,18,50,2.04,19
2016-12-27 00:00:00,200,364,157,240,26,51,2.48,15
2016-12-28 00:00:00,104,285,76,138,20,31,1.06,29
2016-12-29 00:00:00,113,265,82,143,16,34,1.4,30
2016-12-30 00:00:00,162,299,122,211,19,43,2.34,18
2016-12-31 00:00:00,128,201,95,172,22,41,1.35,25
2017-01-01 00:00:00,113,134,81,154,22,44,1.61,23
2017-01-02 00:00:00,133,173,99,181,18,42,1.76,28
2017-01-03 00:00:00,173,222,132,214,20,52,2.43,16
2017-01-04 00:00:00,155,202,118,196,17,37,1.65,20
2017-01-05 00:00:00,106,185,79,131,15,32,1.06,33
2017-01-06 00:00:00,206,330,153,271,28,59,2.71,19
2017-01-07 00:00:00,148,307,112,175,24,46,1.57,23
2017-01-08 00:00:00,117,274,88,124,19,41,1.53,36
2017-01-09 00:00:00,109,270,79,128,21,52,2.07,33
2017-01-10 00:00:00,111,254,83,117,18,44,1.98,36
2017-01-11 00:00:00,106,276,79,115,20,45,1.73,46
2017-01-12 00:00:00,140,316,106,150,17,48,2.55,33
2017-01-13 00:00:00,148,331,114,159,18,41,2.08,31
2017-01-14 00:00:00,138,337,104,141,17,48,2.34,25
2017-01-15 00:00:00,148,336,112,154,21,53,2.43,23
2017-01-16 00:00:00,156,317,118,166,21,50,2.84,28
2017-01-17 00:00:00,162,299,126,176,19,46,3.24,33
2017-01-18 00:00:00,145,272,112,161,22,50,2.87,32
2017-01-19 00:00:00,161,305,124,174,27,53,3.08,30
2017-01-20 00:00:00,138,348,104,156,18,45,2.81,31
2017-01-21 00:00:00,140,348,108,151,23,53,3.03,31
2017-01-22 00:00:00,161,340,124,175,25,50,3.41,31
2017-01-23 00:00:00,150,309,116,166,25,49,2.35,34
2017-01-24 00:00:00,164,293,124,168,32,54,2.87,34
2017-01-25 00:00:00,169,281,129,184,35,53,2.1,29
2017-01-26 00:00:00,127,220,92,147,27,40,1.53,38
2017-01-27 00:00:00,164,310,126,204,37,56,3.39,28
2017-01-28 00:00:00,164,226,124,196,36,46,2.85,36
2017-01-29 00:00:00,166,321,126,192,34,53,4.08,32
2017-01-30 00:00:00,170,359,127,197,25,50,3.36,33
2017-01-31 00:00:00,128,346,89,192,24,43,2.66,33
2017-02-01 00:00:00,116,312,85,167,17,35,2.39,38
2017-02-02 00:00:00,134,309,96,196,22,45,2.45,36
2017-02-03 00:00:00,124,258,83,176,24,42,2.38,34
2017-02-04 00:00:00,138,277,102,194,24,49,2.78,29
2017-02-05 00:00:00,101,211,68,150,20,31,1.85,38
2017-02-06 00:00:00,84,202,56,112,17,25,1.34,47
2017-02-07 00:00:00,453,366,278,2032,12,21,0.65,54
2017-02-08 00:00:00,497,366,189,1055,11,20,0.89,51
2017-02-09 00:00:00,500,367,190,853,16,40,2.21,31
2017-02-10 00:00:00,409,366,122,548,16,26,1.3,48
2017-02-11 00:00:00,239,362,126,366,19,41,2.6,33
2017-02-12 00:00:00,202,344,130,308,23,49,2.74,32
2017-02-13 00:00:00,176,328,120,265,32,50,2.89,31
2017-02-14 00:00:00,147,276,105,209,21,44,2.24,33
2017-02-15 00:00:00,165,299,125,233,25,53,2.45,26
2017-02-16 00:00:00,165,317,81,240,17,39,1.59,41
2017-02-17 00:00:00,230,361,106,337,20,42,1.88,42
2017-02-18 00:00:00,277,363,105,405,23,44,1.74,39
2017-02-19 00:00:00,364,363,127,493,24,45,2.12,38
2017-02-20 00:00:00,140,326,37,204,11,16,0.86,64
2017-02-21 00:00:00,53,121,27,56,9,15,0.85,68
2017-02-22 00:00:00,81,255,51,109,14,34,1.55,48
2017-02-23 00:00:00,88,269,51,123,12,35,1.46,51
2017-02-24 00:00:00,92,282,62,120,16,40,1.57,47
2017-02-25 00:00:00,117,311,83,151,17,44,1.92,45
2017-02-26 00:00:00,99,278,59,143,25,29,1.33,53
2017-02-27 00:00:00,83,202,46,113,12,24,1.24,55
2017-02-28 00:00:00,88,178,39,125,18,22,0.93,61
2017-03-01 00:00:00,176,358,74,288,19,39,1.34,47
2017-03-02 00:00:00,173,361,74,285,18,41,1.41,48
2017-03-03 00:00:00,184,363,95,278,19,39,1.65,44
2017-03-04 00:00:00,109,266,52,165,13,22,0.99,64
2017-03-05 00:00:00,132,325,54,210,13,20,0.96,74
2017-03-06 00:00:00,130,349,54,196,12,20,1.02,67
2017-03-07 00:00:00,260,366,99,384,14,32,1.38,58
2017-03-08 00:00:00,206,364,95,326,17,37,1.6,52
2017-03-09 00:00:00,69,154,36,86,11,22,1.16,75
2017-03-10 00:00:00,88,236,54,115,13,31,1.04,65
2017-03-11 00:00:00,88,230,42,125,11,16,0.69,79
2017-03-12 00:00:00,87,280,39,122,11,16,0.82,78
2017-03-13 00:00:00,95,356,54,137,11,22,0.99,73
2017-03-14 00:00:00,147,362,81,224,15,41,1.73,50
2017-03-15 00:00:00,112,349,63,171,14,30,1.33,70
2017-03-16 00:00:00,107,328,54,161,14,25,0.9,74
2017-03-17 00:00:00,147,345,87,233,15,48,1.63,53
2017-03-18 00:00:00,143,328,71,221,13,31,1.15,68
2017-03-19 00:00:00,135,328,56,214,10,23,1.1,68
2017-03-20 00:00:00,197,364,78,298,11,32,1.48,62
2017-03-21 00:00:00,149,360,53,216,14,27,0.93,87
2017-03-22 00:00:00,312,365,102,431,15,45,1.37,69
2017-03-23 00:00:00,458,364,553,2153,9,16,0.49,87
2017-03-24 00:00:00,492,363,216,770,14,31,0.85,69
2017-03-25 00:00:00,443,364,169,564,15,43,1.26,59
2017-03-26 00:00:00,427,364,161,538,14,37,0.82,63
2017-03-27 00:00:00,381,365,151,509,13,49,1.13,54
2017-03-28 00:00:00,366,367,174,701,14,40,1.17,58
2017-03-29 00:00:00,491,367,208,815,13,41,1.12,51
2017-03-30 00:00:00,333,366,124,447,11,37,0.7,63
2017-03-31 00:00:00,208,365,99,316,10,40,0.79,63
2017-04-01 00:00:00,178,364,73,260,9,28,0.69,78
2017-04-02 00:00:00,136,359,75,209,9,20,0.81,78
2017-04-03 00:00:00,95,277,53,137,7,15,0.62,99
2017-04-04 00:00:00,108,326,37,156,8,11,0.6,109
2017-04-05 00:00:00,128,337,46,188,8,14,0.68,96
2017-04-06 00:00:00,176,359,79,245,8,19,0.9,75
2017-04-07 00:00:00,70,184,38,88,7,11,0.82,87
2017-04-08 00:00:00,118,336,55,180,8,15,0.56,81
2017-04-09 00:00:00,91,354,44,130,10,11,0.45,108
2017-04-10 00:00:00,101,353,46,150,11,15,0.47,111
2017-04-11 00:00:00,130,363,60,194,8,29,0.6,122
2017-04-12 00:00:00,114,343,56,177,8,32,0.7,84
2017-04-13 00:00:00,93,319,39,134,10,25,0.55,84
2017-04-14 00:00:00,143,363,35,241,7,16,0.34,108
2017-04-15 00:00:00,92,257,29,125,8,20,0.43,97
2017-04-16 00:00:00,85,242,41,119,10,36,0.69,78
2017-04-17 00:00:00,92,254,47,126,10,31,0.79,92
2017-04-18 00:00:00,193,349,88,356,8,30,0.69,79
2017-04-19 00:00:00,146,358,88,219,7,11,0.86,99
2017-04-20 00:00:00,118,352,69,179,7,17,0.44,89
2017-04-21 00:00:00,131,361,68,206,8,26,0.45,89
2017-04-22 00:00:00,209,363,102,303,8,21,0.48,86
2017-04-23 00:00:00,78,253,39,96,7,18,0.4,79
2017-04-24 00:00:00,57,100,25,54,6,21,0.42,83
2017-04-25 00:00:00,64,202,24,60,6,21,0.49,102
2017-04-26 00:00:00,95,357,41,139,6,26,0.52,65
2017-04-27 00:00:00,354,366,257,875,6,18,0.43,77
2017-04-28 00:00:00,352,365,157,485,6,17,0.46,90
2017-04-29 00:00:00,175,364,88,295,6,10,0.41,96
2017-04-30 00:00:00,78,167,33,88,10,10,0.44,106
2017-05-01 00:00:00,61,73,29,63,6,19,0.51,87
2017-05-02 00:00:00,188,362,69,268,7,21,0.53,81
2017-05-03 00:00:00,99,318,58,141,7,19,0.47,94
2017-05-04 00:00:00,109,278,64,165,8,35,0.71,78
2017-05-05 00:00:00,97,218,55,137,9,15,0.53,103
2017-05-06 00:00:00,82,163,53,110,6,18,0.59,90
2017-05-07 00:00:00,121,256,83,179,7,36,0.83,73
2017-05-08 00:00:00,101,305,58,133,8,39,0.84,84
2017-05-09 00:00:00,82,285,46,88,6,14,0.58,115
2017-05-10 00:00:00,110,346,69,160,6,20,0.72,90
2017-05-11 00:00:00,76,210,50,86,5,10,0.55,100
2017-05-12 00:00:00,76,238,43,67,7,17,0.59,123
2017-05-13 00:00:00,105,332,67,129,8,37,0.87,100
2017-05-14 00:00:00,154,364,89,228,8,36,0.88,91
2017-05-15 00:00:00,150,363,96,229,7,22,0.63,101
2017-05-16 00:00:00,121,362,73,188,9,36,0.8,76
2017-05-17 00:00:00,122,359,75,192,9,37,0.81,77
2017-05-18 00:00:00,115,317,69,174,8,35,0.88,78
2017-05-19 00:00:00,178,365,98,265,6,16,0.55,114
2017-05-20 00:00:00,105,311,54,143,7,24,0.49,98
2017-05-21 00:00:00,325,362,160,450,7,15,0.45,101
2017-05-22 00:00:00,435,363,200,550,7,24,0.64,74
2017-05-23 00:00:00,476,366,250,879,6,17,0.71,98
2017-05-24 00:00:00,249,365,140,360,7,13,0.53,106
2017-05-25 00:00:00,227,364,126,321,6,32,0.79,79
2017-05-26 00:00:00,133,363,81,207,7,25,0.68,93
2017-05-27 00:00:00,108,303,44,135,6,8,0.47,126
2017-05-28 00:00:00,122,331,55,168,7,20,0.61,103
2017-05-29 00:00:00,80,176,47,102,7,17,0.64,105
2017-05-30 00:00:00,131,356,62,201,7,13,0.68,106
2017-05-31 00:00:00,69,166,42,72,7,11,0.64,102
2017-06-01 00:00:00,83,260,50,109,6,7,0.62,106
2017-06-02 00:00:00,60,177,32,61,7,13,0.75,89
2017-06-03 00:00:00,82,290,33,109,9,13,0.73,100
2017-06-04 00:00:00,122,363,52,168,7,15,0.63,109
2017-06-05 00:00:00,73,332,39,93,7,21,0.64,78
2017-06-06 00:00:00,54,236,19,38,6,11,0.44,102
2017-06-07 00:00:00,63,219,26,52,7,12,0.37,110
2017-06-08 00:00:00,59,176,22,44,6,13,0.35,108
2017-06-09 00:00:00,69,234,33,62,8,19,0.45,109
2017-06-10 00:00:00,78,304,40,95,8,27,0.51,97
2017-06-11 00:00:00,83,310,38,108,7,17,0.43,104
2017-06-12 00:00:00,74,289,25,66,7,15,0.38,123
2017-06-13 00:00:00,106,351,51,159,7,25,0.51,96
2017-06-14 00:00:00,101,314,53,149,8,26,0.57,90
2017-06-15 00:00:00,87,252,47,122,6,14,0.38,101
2017-06-16 00:00:00,91,253,46,129,6,16,0.39,104
2017-06-17 00:00:00,108,287,65,164,8,23,0.5,85
2017-06-18 00:00:00,68,198,25,66,7,15,0.5,110
2017-06-19 00:00:00,96,324,45,140,7,31,0.78,92
2017-06-20 00:00:00,124,353,65,192,7,22,0.69,104
2017-06-21 00:00:00,102,333,47,145,6,17,0.69,97
2017-06-22 00:00:00,66,273,29,76,7,8,0.7,104
2017-06-23 00:00:00,82,329,38,110,6,12,0.6,100
2017-06-24 00:00:00,80,323,26,92,8,20,0.61,91
2017-06-25 00:00:00,56,180,9,24,6,11,0.55,107
2017-06-26 00:00:00,60,187,19,58,6,19,0.63,94
2017-06-27 00:00:00,80,253,25,94,7,22,0.66,102
2017-06-28 00:00:00,60,164,12,43,7,15,0.6,106
2017-06-29 00:00:00,61,185,25,61,5,12,0.59,102
2017-06-30 00:00:00,79,271,38,90,11,17,0.63,104
2017-07-01 00:00:00,75,258,25,77,6,20,0.6,105
2017-07-02 00:00:00,72,272,18,53,5,12,0.54,121
2017-07-03 00:00:00,62,243,18,56,6,11,0.58,104
2017-07-04 00:00:00,58,196,27,61,7,17,0.68,95
